PCON11CD,ConstituencyName,Winner17,Winner19,BRX,BRX_pct,CHUK,CHUK_pct,CON,CON_pct,GRN,GRN_pct,LAB,LAB_pct,LD,LD_pct,Other,Other_pct,PC,PC_pct,SNP,SNP_pct,UKIP,UKIP_pct,TotalVotes,Notes
E14000651,Coventry South,Labour,Brexit Party,7179,0.2965058649,746,0.03081116802,1937,0.08000165207,3623,0.1496365439,4419,0.1825128036,5048,0.208491657,0,0,0,0,0,0,1259,0.05199900876,24212,
E14000652,Crawley,Conservative,Brexit Party,9493,0.3769157468,887,0.03521797824,2721,0.1080362106,2367,0.09398078297,4728,0.1877233384,4128,0.1639005797,234,0.009290875883,0,0,0,0,628,0.02493448741,25186,
E14000653,Crewe and Nantwich,Labour,Brexit Party,11072,0.3925823494,906,0.0321242421,3026,0.1072935503,3017,0.1069744353,3675,0.1303052867,4378,0.1552317129,916,0.03247881431,0,0,0,0,1213,0.04300960891,28203,
E14000654,Croydon Central,Labour,Brexit Party,6895,0.2385648052,1426,0.04933914608,3068,0.1061518234,3187,0.1102691855,5850,0.2024081378,6360,0.2200539755,1222,0.04228081102,0,0,0,0,895,0.03096671511,28902,
E14000655,Croydon North,Labour,Labour,5329,0.1523703322,1438,0.04111625779,3269,0.09346943444,3939,0.1126265226,12807,0.3661863098,6069,0.1735289072,1383,0.03954366101,0,0,0,0,739,0.02112998227,34974,
E14000656,Croydon South,Conservative,Liberal Democrat,8504,0.2640993789,1772,0.0550310559,3803,0.1181055901,3503,0.1087888199,3717,0.1154347826,8860,0.2751552795,1196,0.03714285714,0,0,0,0,846,0.02627329193,32200,
E14000657,Dagenham and Rainham,Labour,Brexit Party,10008,0.4172086043,608,0.02534600634,1826,0.07612139403,1272,0.05302651326,5829,0.2429964982,2020,0.08420877105,972,0.04052026013,0,0,0,0,1453,0.06057195264,23988,
E14000658,Darlington,Labour,Brexit Party,8264,0.4049193983,692,0.03390660983,2082,0.1020138174,1936,0.09486011074,3224,0.1579695232,3208,0.1571855554,0,0,0,0,0,0,1003,0.04914498506,20409,
E14000659,Dartford,Conservative,Brexit Party,12642,0.4648819593,1017,0.03739795543,3089,0.1135912334,2270,0.0834742958,3295,0.1211664338,3737,0.1374200191,213,0.007832610135,0,0,0,0,931,0.03423549312,27194,
E14000660,Daventry,Conservative,Brexit Party,12595,0.3983994433,1396,0.04415765167,4368,0.138166635,3539,0.1119440754,1745,0.05519706459,6442,0.2037704814,254,0.008034415133,0,0,0,0,1274,0.04029860189,31614,
E14000661,Denton and Reddish,Labour,Brexit Party,7449,0.3821175746,506,0.02595670463,1223,0.06273725249,2165,0.1110598133,4046,0.2075510413,2190,0.1123422592,837,0.04293628809,0,0,0,0,1078,0.05529906638,19494,
E14000662,Derby North,Labour,Brexit Party,7681,0.3368564161,677,0.02969037804,2124,0.09314972371,2633,0.115472327,2604,0.1142005087,5149,0.2258135251,196,0.008595737216,0,0,0,0,1737,0.07617752829,22802,
E14000663,Derby South,Labour,Labour,6417,0.3062276306,508,0.02424242424,1648,0.07864471487,1337,0.06380338821,6594,0.3146743021,2749,0.1311858745,146,0.006967310904,0,0,0,0,1555,0.07420663326,20955,
E14000664,Derbyshire Dales,Conservative,Brexit Party,9597,0.3379820391,1016,0.03578094735,3613,0.1272407114,4216,0.1484768445,1789,0.06300405001,6974,0.2456066209,163,0.005740447262,0,0,0,0,1027,0.0361683395,28395,
E14000665,Devizes,Conservative,Brexit Party,12993,0.3692766804,1164,0.03308227938,5754,0.1635355976,4849,0.1378144095,1155,0.03282648856,7814,0.2220832741,363,0.0103168964,0,0,0,0,1093,0.03106437402,35185,
E14000666,Dewsbury,Labour,Brexit Party,9945,0.3477151149,555,0.01940491591,1793,0.06269011573,2388,0.08349358414,7004,0.2448865424,3885,0.1358344114,1864,0.06517254641,0,0,0,0,1167,0.04080276913,28601,
E14000667,Don Valley,Labour,Brexit Party,10219,0.4487725616,534,0.02345088051,1376,0.06042773703,1760,0.07729129156,3762,0.1652101357,2261,0.09929296034,1603,0.07039655702,0,0,0,0,1255,0.05511396074,22771,
E14000668,Doncaster Central,Labour,Brexit Party,9525,0.4238042269,555,0.02469410456,1423,0.06331479422,1669,0.07426028921,4338,0.1930144605,1982,0.0881868743,1774,0.07893214683,0,0,0,0,1209,0.05379310345,22475,
E14000669,Doncaster North,Labour,Brexit Party,10271,0.4791695825,476,0.02220667133,1323,0.06172148355,1469,0.0685327735,3293,0.1536272452,1665,0.07767669699,1539,0.07179846046,0,0,0,0,1398,0.06522043387,21435,
E14000670,Dover,Conservative,Brexit Party,13742,0.4745165746,983,0.03394337017,2541,0.08774171271,3338,0.1152624309,2849,0.09837707182,4589,0.1584599448,234,0.008080110497,0,0,0,0,684,0.02361878453,28960,
E14000671,Dudley North,Labour,Brexit Party,8613,0.4860060941,432,0.02437648121,1919,0.1082834894,1039,0.05862769439,2941,0.1659519242,1568,0.08847759847,0,0,0,0,0,0,1208,0.06816386412,17722,
E14000672,Dudley South,Conservative,Brexit Party,8776,0.4850226594,443,0.02448325412,1736,0.09594340665,1215,0.06714933127,3001,0.1658560849,1741,0.09621974135,0,0,0,0,0,0,1182,0.06532552227,18094,
E14000673,Dulwich and West Norwood,Labour,Liberal Democrat,3461,0.09916337173,2336,0.06693026188,1386,0.03971119134,6744,0.1932267492,6564,0.1880694516,13216,0.3786602487,862,0.02469772506,0,0,0,0,332,0.009512348863,34902,
E14000674,Ealing Central and Acton,Labour,Liberal Democrat,4209,0.1099932055,2548,0.0665865259,3010,0.07865990697,5124,0.1339047719,7566,0.1977212147,13959,0.3647885852,1374,0.03590654889,0,0,0,0,477,0.01246537396,38266,
E14000675,Ealing North,Labour,Labour,5451,0.1766822248,1325,0.04294697264,2761,0.08949176715,2312,0.07493841566,10364,0.3359263581,6283,0.2036496824,1561,0.0505963957,0,0,0,0,795,0.02576818359,30852,
E14000676,"Ealing, Southall",Labour,Labour,3198,0.1063695327,1088,0.03618825877,1645,0.05471478463,3083,0.1025444869,13951,0.4640279395,5634,0.1873939797,993,0.03302843838,0,0,0,0,473,0.01573257941,30065,
E14000677,Easington,Labour,Brexit Party,8661,0.4510232776,682,0.03551528407,1165,0.06066760402,864,0.04499296985,4571,0.2380357236,1720,0.08956933812,0,0,0,0,0,0,1542,0.08029995313,19203,
E14000678,East Devon,Conservative,Brexit Party,13106,0.3701109825,1177,0.0332382593,3109,0.08779757702,7105,0.2006438677,1491,0.04210556042,8094,0.2285730423,373,0.01053345006,0,0,0,0,956,0.02699726074,35411,
E14000679,East Ham,Labour,Labour,3462,0.1021208814,928,0.02737382378,1550,0.04572136515,2614,0.07710687,19480,0.5746143182,4192,0.1236541695,1048,0.03091354237,0,0,0,0,628,0.0185245273,33901,
E14000680,East Hampshire,Conservative,Brexit Party,11594,0.3517170246,1321,0.04007402014,4059,0.1231343284,4539,0.137695668,1062,0.03221696396,9537,0.289315617,237,0.007189661449,0,0,0,0,615,0.01865671642,32964,
E14000681,East Surrey,Conservative,Brexit Party,12700,0.3980816851,1546,0.04845939253,3699,0.1159452089,3573,0.1119957371,1341,0.04203366455,7992,0.2505093565,237,0.007428768454,0,0,0,0,816,0.02557753189,31903,
E14000682,East Worthing and Shoreham,Conservative,Brexit Party,10572,0.3613247206,1291,0.04412317577,2901,0.0991489798,4883,0.1668888205,2771,0.09470590246,5917,0.2022283742,211,0.007211456304,0,0,0,0,713,0.02436857035,29259,
E14000683,East Yorkshire,Conservative,Brexit Party,12345,0.4798087761,615,0.02390298885,2733,0.1062225504,2230,0.08667262622,1946,0.07563449804,3169,0.1231684092,1433,0.05569590734,0,0,0,0,1257,0.0488553772,25729,
E14000684,Eastbourne,Lib Dem,Brexit Party,13185,0.4274321652,842,0.02729600934,2871,0.09307225986,3474,0.1126203521,1605,0.05203099167,7920,0.2567510617,224,0.007261646189,0,0,0,0,726,0.02353551399,30847,
E14000685,Eastleigh,Conservative,Brexit Party,11568,0.4114822324,1046,0.03720698609,2351,0.08362679188,3058,0.1087752997,1395,0.0496211717,7705,0.2740724932,210,0.007469853804,0,0,0,0,779,0.02770960054,28113,
E14000686,Eddisbury,Conservative,Brexit Party,8632,0.3504100024,805,0.03267841195,2732,0.1109036291,3047,0.1236908338,2814,0.1142323618,5409,0.2195745717,446,0.01810505805,0,0,0,0,751,0.03048631972,24634,
E14000687,Edmonton,Labour,Labour,4109,0.170802677,843,0.03504177578,1612,0.0670075238,1834,0.0762356071,10844,0.4507627718,3306,0.1374236189,916,0.03807623561,0,0,0,0,593,0.02464979008,24057,
E14000688,Ellesmere Port and Neston,Labour,Brexit Party,8676,0.3847791378,644,0.02856129147,2440,0.1082135888,2276,0.1009402164,3465,0.153672166,3861,0.1712346993,379,0.01680858613,0,0,0,0,807,0.035790314,22548,
E14000689,Elmet and Rothwell,Conservative,Brexit Party,9710,0.4102412438,721,0.03046178546,2683,0.1133550213,1990,0.08407621784,2558,0.1080738519,4740,0.200261946,441,0.01863196586,0,0,0,0,825,0.03485571845,23669,
E14000690,Eltham,Labour,Brexit Party,8112,0.3021454112,1283,0.0477875447,1709,0.06365464839,2711,0.1009758641,4505,0.1677964839,5588,0.2081346841,1851,0.06894368296,0,0,0,0,1089,0.04056168057,26848,
E14000691,Enfield North,Labour,Labour,5431,0.2224452181,1102,0.04513618677,1817,0.07442146222,2806,0.1149293467,7111,0.2912553758,4608,0.1887364325,856,0.03506041368,0,0,0,0,683,0.02797460578,24415,
E14000692,"Enfield, Southgate",Labour,Liberal Democrat,5111,0.189865894,1542,0.05728295999,3072,0.1141201382,3124,0.1160518593,4887,0.1815446339,7802,0.2898324603,872,0.03239347673,0,0,0,0,510,0.01894572607,26919,
E14000693,Epping Forest,Conservative,Brexit Party,11419,0.4262411348,944,0.03523702874,3231,0.1206047032,2967,0.11075028,1948,0.07271369914,5239,0.195558044,188,0.00701754386,0,0,0,0,854,0.03187756626,26790,
E14000694,Epsom and Ewell,Conservative,Brexit Party,10936,0.3303528275,1781,0.053800145,3257,0.09838690188,3738,0.1129168681,1677,0.05065853069,10921,0.32989971,243,0.007340502658,0,0,0,0,551,0.01664451426,33104,
E14000695,Erewash,Conservative,Brexit Party,9758,0.4132294402,717,0.03036334378,2741,0.1160752096,2311,0.09786567291,3357,0.1421614297,3245,0.1374184806,203,0.00859659524,0,0,0,0,1282,0.05428982807,23614,
E14000696,Erith and Thamesmead,Labour,Labour,7071,0.2625208836,1053,0.03909411546,2049,0.07607202525,2549,0.09463523297,8282,0.3074809727,4195,0.1557453128,804,0.02984963802,0,0,0,0,931,0.03456469278,26935,
E14000697,Esher and Walton,Conservative,Liberal Democrat,9956,0.2835255589,1829,0.05208600313,4233,0.1205467749,3669,0.1044852627,1302,0.03707817172,13377,0.3809483127,281,0.008002278229,0,0,0,0,469,0.01335611562,35115,
E14000698,Exeter,Labour,Green,8805,0.2783045705,940,0.0297111069,1790,0.05657753335,8925,0.2820974777,3972,0.1255452304,6120,0.1934382704,207,0.006542765029,0,0,0,0,879,0.0277830457,31638,
E14000699,Fareham,Conservative,Brexit Party,13470,0.4329936674,1187,0.0381561606,3464,0.1113504131,3538,0.1137291459,1316,0.04230287055,7087,0.2278118872,271,0.00871130541,0,0,0,0,776,0.02494454981,31109,
E14000700,Faversham and Mid Kent,Conservative,Brexit Party,12039,0.4459054039,959,0.03551983407,2595,0.09611467091,3110,0.1151894515,1322,0.04896477647,6108,0.2262306011,183,0.006778028816,0,0,0,0,683,0.02529723323,26999,
E14000701,Feltham and Heston,Labour,Labour,6303,0.2140019692,965,0.03276406478,2349,0.07975418463,1946,0.06607136794,11598,0.3937799206,4119,0.1398499304,1179,0.04002987811,0,0,0,0,995,0.03378263674,29453,
E14000702,Filton and Bradley Stoke,Conservative,Brexit Party,9179,0.3363379869,801,0.02935033528,2729,0.09999633579,4286,0.1570481111,2008,0.07357736983,6965,0.2552123411,430,0.01575611007,0,0,0,0,895,0.03279469422,27291,
E14000703,Finchley and Golders Green,Conservative,Liberal Democrat,4940,0.1379772645,3048,0.08513253079,4625,0.1291791191,4289,0.1197944306,5290,0.1477529816,12056,0.3367315588,1094,0.03055609865,0,0,0,0,461,0.01287601598,35803,
E14000704,Folkestone and Hythe,Conservative,Brexit Party,16456,0.4800466744,1111,0.03240956826,2770,0.08080513419,5236,0.1527421237,1976,0.05764294049,5535,0.1614644107,262,0.00764294049,0,0,0,0,934,0.0272462077,34280,
E14000705,Forest of Dean,Conservative,Brexit Party,11054,0.413279994,739,0.02762926683,2492,0.0931693274,4706,0.1759449658,1857,0.0694283471,4704,0.175870191,262,0.009795491083,0,0,0,0,934,0.03491980409,26747,
E14000706,Fylde,Conservative,Brexit Party,9872,0.4142677298,874,0.03667645825,3101,0.1301300881,2646,0.1110365086,1747,0.07331095258,4106,0.1723038187,668,0.02803189257,0,0,0,0,815,0.03420058749,23830,
E14000707,Gainsborough,Conservative,Brexit Party,11736,0.454918986,764,0.02961469881,3333,0.1291960617,2271,0.08803007985,1552,0.0601597023,4663,0.1807504458,315,0.01221024886,0,0,0,0,1164,0.04511977673,25798,
E14000708,Garston and Halewood,Labour,Labour,4402,0.249815561,529,0.03002099767,576,0.03268826968,2189,0.1242267749,5883,0.3338630044,3272,0.1856875319,324,0.01838715169,0,0,0,0,446,0.02531070881,17621,
E14000709,Gateshead,Labour,Brexit Party,7373,0.3219931872,728,0.03179316971,988,0.04314787318,2069,0.09035723644,6821,0.2978862783,3642,0.1590531924,0,0,0,0,0,0,1276,0.05572539086,22898,
E14000710,Gedling,Labour,Brexit Party,9413,0.3717320907,912,0.03601611247,2171,0.08573572388,3117,0.1230945423,4208,0.1661796067,4054,0.1600979386,205,0.008095727036,0,0,0,0,1243,0.04908774978,25322,
E14000711,Gillingham and Rainham,Conservative,Brexit Party,11813,0.4929683262,733,0.03058882444,2216,0.09247590035,2159,0.09009723323,2526,0.105412511,3374,0.1408004006,269,0.01122563953,0,0,0,0,872,0.03638943371,23963,
E14000712,Gloucester,Conservative,Brexit Party,10244,0.3806621828,711,0.02642042288,2647,0.09836126491,3465,0.1287577571,3434,0.1276058117,5109,0.1898480175,276,0.01025602913,0,0,0,0,1026,0.03812567352,26911,
E14000713,Gosport,Conservative,Brexit Party,13096,0.4892591624,846,0.03160608212,3021,0.1128628535,2747,0.1026263683,1362,0.05088355064,4607,0.1721149176,222,0.008293794598,0,0,0,0,866,0.03235327082,26767,
E14000714,Grantham and Stamford,Conservative,Brexit Party,12381,0.4236586367,1119,0.03829044621,3961,0.1355392828,2829,0.09680399672,1914,0.06549411443,5064,0.1732822338,545,0.01864905557,0,0,0,0,1409,0.04821379688,29224,
E14000715,Gravesham,Conservative,Brexit Party,11491,0.4539743995,829,0.03275126422,2512,0.0992414665,2234,0.0882585335,3881,0.1533264855,3228,0.127528445,224,0.008849557522,0,0,0,0,913,0.03606984829,25312,
E14000716,Great Grimsby,Labour,Brexit Party,7945,0.4904320988,413,0.02549382716,1277,0.07882716049,1349,0.08327160494,2341,0.1445061728,1463,0.09030864198,289,0.01783950617,0,0,0,0,1124,0.06938271605,16200,
E14000717,Great Yarmouth,Conservative,Brexit Party,11552,0.5302001102,562,0.02579401505,2114,0.09702588581,1748,0.08022764825,2236,0.1026252983,2079,0.09541949697,230,0.01055626951,0,0,0,0,1267,0.05815127593,21788,
E14000718,Greenwich and Woolwich,Labour,Liberal Democrat,4091,0.1327298683,2140,0.06943092596,1594,0.05171630653,5009,0.1625137889,7879,0.2556290961,8975,0.2911881124,623,0.02021283499,0,0,0,0,511,0.0165790669,30822,
E14000719,Guildford,Conservative,Liberal Democrat,9324,0.267071494,1724,0.04938130156,3955,0.1132848304,5078,0.1454514207,1291,0.03697868928,12779,0.3660346013,293,0.008392529789,0,0,0,0,468,0.01340513291,34912,
E14000720,Hackney North and Stoke Newington,Labour,Labour,2090,0.05685527748,1940,0.05277475517,983,0.02674102285,8623,0.2345756257,12422,0.337921654,9192,0.250054407,1159,0.03152883569,0,0,0,0,352,0.00957562568,36760,
E14000721,Hackney South and Shoreditch,Labour,Labour,2007,0.06418908114,1729,0.05529791793,1126,0.03601240925,7080,0.2264368184,11403,0.3646976045,6774,0.2166501423,813,0.02600185499,0,0,0,0,334,0.01068218889,31267,
E14000722,Halesowen and Rowley Regis,Conservative,Brexit Party,9066,0.4648992359,513,0.02630634326,1870,0.09589251833,1529,0.07840623558,3249,0.1666068407,2072,0.1062509615,0,0,0,0,0,0,1203,0.06168914415,19501,
E14000723,Halifax,Labour,Brexit Party,8539,0.3506920202,418,0.01716702945,1768,0.07261078484,2168,0.08903856421,6730,0.276397388,2396,0.09840239846,1380,0.05667583884,0,0,0,0,950,0.03901597602,24349,
E14000724,Haltemprice and Howden,Conservative,Brexit Party,10349,0.4064488257,739,0.02902364308,2792,0.1096536014,2537,0.09963867724,1301,0.05109575053,4899,0.1924043673,1835,0.07206818003,0,0,0,0,1010,0.03966695468,25462,
E14000725,Halton,Labour,Brexit Party,6695,0.3495170974,472,0.02464108588,799,0.04171234665,2022,0.105559906,5216,0.2723048812,2419,0.1262855651,689,0.0359697207,0,0,0,0,843,0.04400939702,19155,
E14000726,Hammersmith,Labour,Liberal Democrat,4395,0.1388318539,2005,0.06333512335,2636,0.08326752377,3919,0.123795685,6843,0.2161607227,10283,0.324825473,1075,0.03395773447,0,0,0,0,502,0.01585747228,31657,
E14000727,Hampstead and Kilburn,Labour,Liberal Democrat,3471,0.09667177273,2636,0.07341595878,2503,0.06971173931,4530,0.1261662721,7798,0.2171842362,13949,0.3884974238,683,0.01902242028,0,0,0,0,334,0.009302325581,35905,
E14000728,Harborough,Conservative,Brexit Party,9654,0.3397620891,928,0.03265995636,3646,0.1283170268,3120,0.1098050257,2747,0.09667769409,7066,0.2486802281,178,0.006264517491,0,0,0,0,1075,0.03783346238,28414,
E14000729,Harlow,Conservative,Brexit Party,9314,0.4478099909,609,0.02928025386,2005,0.09639886533,1824,0.08769652387,3183,0.1530362037,2670,0.1283715563,190,0.00913505457,0,0,0,0,1005,0.04831963075,20799,
E14000730,Harrogate and Knaresborough,Conservative,Brexit Party,9795,0.3010511433,1091,0.03353208753,3822,0.1174698795,4579,0.140736415,1691,0.05197319892,9156,0.2814113597,1485,0.04564175068,0,0,0,0,918,0.02821490042,32536,
E14000731,Harrow East,Conservative,Labour,5266,0.2006553879,1153,0.04393385155,4083,0.1555784179,1639,0.06245237007,7455,0.2840649291,4688,0.1786313062,1313,0.05003048316,0,0,0,0,648,0.02469135802,26244,
E14000732,Harrow West,Labour,Labour,4689,0.1654435114,1430,0.05045515489,3893,0.1373579846,2764,0.09752311058,7859,0.277291652,5939,0.2095476678,1211,0.0427281067,0,0,0,0,556,0.01961752876,28342,
E14000733,Hartlepool,Labour,Brexit Party,9446,0.5274443017,793,0.04427941259,910,0.05081244067,980,0.05472108995,2465,0.1376402926,1729,0.09654363728,0,0,0,0,0,0,1586,0.08855882517,17909,
E14000734,Harwich and North Essex,Conservative,Brexit Party,10838,0.4359087801,893,0.0359168242,1985,0.07983750955,2938,0.1181675582,1172,0.04713831798,5855,0.2354904879,237,0.009532236657,0,0,0,0,945,0.0380082854,24863,
E14000735,Hastings and Rye,Conservative,Brexit Party,11768,0.3881906647,953,0.03143658255,2110,0.06960250701,5167,0.1704436747,3680,0.1213920501,5657,0.1866072901,230,0.007587003134,0,0,0,0,752,0.02480620155,30315,
E14000736,Havant,Conservative,Brexit Party,11026,0.4568090483,719,0.02978829183,2683,0.1111571446,2587,0.1071798484,1145,0.04743754402,4887,0.2024692381,188,0.007788871856,0,0,0,0,902,0.03737001284,24137,
E14000737,Hayes and Harlington,Labour,Labour,5043,0.2071983237,798,0.03278688525,2086,0.08570606845,1636,0.06721722339,10573,0.4344056863,2911,0.1196022844,515,0.02115945602,0,0,0,0,778,0.0319651588,24339,
E14000738,Hazel Grove,Conservative,Brexit Party,7463,0.3351897597,727,0.03265214462,1622,0.0728497642,2685,0.1205928587,2117,0.09508196721,6325,0.2840781496,579,0.02600494049,0,0,0,0,747,0.03355041545,22265,
E14000739,Hemel Hempstead,Conservative,Brexit Party,9056,0.3589519997,835,0.03309683301,2911,0.1153830909,2855,0.113163423,2285,0.09057037536,6267,0.2484046137,191,0.00757065282,0,0,0,0,829,0.03285901146,25229,
E14000740,Hemsworth,Labour,Brexit Party,9629,0.4398410378,454,0.02073816919,1132,0.05170838663,1727,0.07888726475,3482,0.1590535355,2615,0.1194500274,1573,0.07185273159,0,0,0,0,1280,0.05846884707,21892,
E14000741,Hendon,Conservative,Liberal Democrat,5387,0.1813194211,2078,0.06994278021,4332,0.1458094918,2494,0.08394479973,6521,0.2194883877,7070,0.2379670145,1239,0.04170313026,0,0,0,0,589,0.01982497476,29710,
E14000742,Henley,Conservative,Liberal Democrat,9942,0.2803169143,1729,0.04874954183,3859,0.1088053684,5390,0.1519722559,1042,0.02937942313,12724,0.3587560267,248,0.006992415485,0,0,0,0,533,0.01502805425,35467,
E14000743,Hereford and South Herefordshire,Conservative,Brexit Party,10936,0.4080749282,1095,0.04085973357,2805,0.1046680846,4158,0.1551550431,1517,0.0566065898,4935,0.1841486623,0,0,0,0,0,0,1353,0.05048695847,26799,
E14000744,Hertford and Stortford,Conservative,Brexit Party,10752,0.3271465953,1278,0.03888517008,3892,0.1184202519,5368,0.163329885,1903,0.057901783,8632,0.2626422443,237,0.007211099617,0,0,0,0,805,0.02449339743,32866,
E14000745,Hertsmere,Conservative,Brexit Party,8145,0.308592862,1575,0.05967265288,4673,0.1770478139,2559,0.09695385315,2443,0.0925589149,6062,0.2296734106,213,0.008070015913,0,0,0,0,724,0.02743047662,26394,
E14000746,Hexham,Conservative,Liberal Democrat,7572,0.3193589203,1071,0.045170814,2468,0.1040911008,2226,0.09388443695,1511,0.06372838465,8073,0.340489245,0,0,0,0,0,0,789,0.03327709827,23710,
E14000747,Heywood and Middleton,Labour,Brexit Party,8952,0.383137171,483,0.02067194522,1584,0.06779370854,2037,0.087181682,4613,0.1974320565,2945,0.126043227,1335,0.05713674299,0,0,0,0,1417,0.06064626578,23365,
E14000748,High Peak,Labour,Brexit Party,8946,0.3186464826,911,0.03244879786,2310,0.08227960819,4616,0.1644167409,3981,0.1417987533,6058,0.215779163,164,0.005841495993,0,0,0,0,1089,0.03878895815,28075,
E14000749,Hitchin and Harpenden,Conservative,Liberal Democrat,8151,0.2270979605,1543,0.04299008136,3568,0.09940933913,4935,0.1374958208,2086,0.05811880085,14793,0.412153126,224,0.006240945057,0,0,0,0,593,0.01652178758,35892,
E14000750,Holborn and St Pancras,Labour,Liberal Democrat,3953,0.1104838033,1992,0.05567511669,1353,0.03781547835,6693,0.1870650382,8623,0.2410072948,11445,0.3198803768,1243,0.03474104922,0,0,0,0,477,0.0133318427,35779,
E14000751,Hornchurch and Upminster,Conservative,Brexit Party,14586,0.4861027794,929,0.03096047457,3101,0.1033459975,2011,0.06701992935,2833,0.09441445044,3869,0.1289408785,1090,0.03632606812,0,0,0,0,1587,0.05288942212,30006,
E14000752,Hornsey and Wood Green,Labour,Liberal Democrat,2983,0.06473524306,2842,0.06167534722,1500,0.03255208333,10634,0.2307725694,9122,0.1979600694,17793,0.3861328125,891,0.0193359375,0,0,0,0,315,0.0068359375,46080,
E14000753,Horsham,Conservative,Brexit Party,12805,0.3659303289,1778,0.05081016203,4804,0.1372845998,4397,0.1256537022,1423,0.04066527591,8866,0.2533649587,244,0.006972823136,0,0,0,0,677,0.01934672649,34993,
E14000754,Houghton and Sunderland South,Labour,Brexit Party,9108,0.4470403455,744,0.03651712968,1511,0.07416314911,1239,0.06081280063,3571,0.175272406,2124,0.1042505154,0,0,0,0,0,0,2076,0.1018945715,20374,
E14000755,Hove,Labour,Green,5984,0.1959718356,1770,0.05796626822,1912,0.0626166694,9329,0.3055182577,4269,0.1398067791,6911,0.2263304405,73,0.002390699198,0,0,0,0,286,0.009366300966,30535,
E14000756,Huddersfield,Labour,Brexit Party,6792,0.3065950436,412,0.01859793256,1341,0.06053356205,2697,0.1217442333,5923,0.2673678509,3075,0.138807385,1079,0.04870672144,0,0,0,0,836,0.03773755248,22153,
E14000757,Huntingdon,Conservative,Brexit Party,11770,0.3602252556,1505,0.04606108833,3849,0.1178000857,4308,0.1318479525,2113,0.0646691559,7777,0.238017996,267,0.008171634939,0,0,0,0,1086,0.03323743649,32674,
E14000758,Hyndburn,Labour,Brexit Party,8496,0.3860940695,438,0.01990456714,1859,0.08448079982,1722,0.07825494206,5491,0.2495341968,1866,0.08479890934,972,0.04417177914,0,0,0,0,1162,0.05280618041,22005,
E14000759,Ilford North,Labour,Brexit Party,6316,0.2600675286,1070,0.0440583052,2877,0.1184633122,1809,0.07448735897,6132,0.2524911472,4278,0.1761508688,1079,0.04442888907,0,0,0,0,724,0.02981141398,24286,
E14000760,Ilford South,Labour,Labour,4300,0.1348173695,1042,0.03266969744,2234,0.07004232638,2383,0.074713905,15890,0.4981972096,4516,0.1415895908,955,0.02994199718,0,0,0,0,575,0.01802790406,31895,
E14000761,Ipswich,Labour,Brexit Party,8929,0.3485575985,696,0.02716945778,2223,0.08677831128,3595,0.1403364953,4358,0.1701214038,4660,0.1819104501,216,0.008431900691,0,0,0,0,940,0.03669438264,25617,
E14000762,Isle of Wight,Conservative,Brexit Party,19392,0.4667035691,1107,0.02664195808,3577,0.08608697745,6855,0.1649779789,2481,0.05970975428,6557,0.1578060696,290,0.006979374744,0,0,0,0,1292,0.03109431783,41551,
E14000763,Islington North,Labour,Labour,3131,0.0904338282,1960,0.05661140315,725,0.02094044249,7232,0.2088845243,10470,0.302408873,9937,0.2870140373,759,0.02192247704,0,0,0,0,407,0.01175553117,34622,
E14000764,Islington South and Finsbury,Labour,Liberal Democrat,3377,0.1054159513,1811,0.05653191821,907,0.02831278289,5815,0.1815202123,8547,0.2668019354,9953,0.3106914312,1120,0.03496176057,0,0,0,0,506,0.01579522397,32035,
E14000765,Jarrow,Labour,Brexit Party,8530,0.4213802302,828,0.04090302821,1054,0.05206738132,1999,0.09875018525,3999,0.1975497703,2470,0.1220174875,0,0,0,0,0,0,1364,0.067381317,20243,
E14000766,Keighley,Labour,Brexit Party,8002,0.3303335535,475,0.01960865258,1880,0.07760898283,3177,0.1311509247,3748,0.1547225892,5159,0.2129706077,921,0.03802014531,0,0,0,0,863,0.03562582563,24224,
E14000767,Kenilworth and Southam,Conservative,Liberal Democrat,9034,0.3093729667,1254,0.0429437348,3412,0.1168453135,4254,0.1456799425,1195,0.04092325605,9197,0.3149549673,0,0,0,0,0,0,856,0.02931406459,29201,
E14000768,Kensington,Labour,Liberal Democrat,3901,0.1648217002,1605,0.06781308095,2786,0.1177116782,2203,0.09307926314,3606,0.1523576137,8505,0.3593459523,737,0.03113909076,0,0,0,0,326,0.01377387189,23668,
E14000769,Kettering,Conservative,Brexit Party,10987,0.4105601435,961,0.03591046672,3228,0.1206232951,2787,0.1041440903,2769,0.1034714697,4473,0.1671462202,254,0.009491424087,0,0,0,0,1302,0.0486528904,26761,
E14000770,Kingston and Surbiton,Lib Dem,Liberal Democrat,7938,0.2127522714,1496,0.04009541422,2948,0.07901155155,3494,0.09364530567,3091,0.08284420144,16343,0.438020959,1175,0.03149205328,0,0,0,0,826,0.02213824341,37311,
E14000771,Kingston upon Hull East,Labour,Brexit Party,7711,0.5081718729,233,0.01535521286,510,0.03361012258,903,0.05950968762,2798,0.1843943588,1459,0.09615131145,460,0.03031501252,0,0,0,0,1100,0.07249242125,15174,
E14000772,Kingston upon Hull North,Labour,Brexit Party,5803,0.3514839491,283,0.01714112659,361,0.02186553604,2405,0.1456692913,2746,0.1663234403,3226,0.1953967293,786,0.0476075106,0,0,0,0,901,0.05457298607,16510,
